method,task,regime,split,seed,episodes,success,success_probability,precondition_violation,belief_ece,recovery_success,damage_rate,wasted_action,intervention_cost,data_efficiency_proxy
ensemble_belief_planner,cable_routing,nominal,seen_shift,1,84,0.5,0.5709,0.0415,0.0597,0.4178,0.0416,0.0646,0.2579,0.4498
ensemble_belief_planner,cable_routing,nominal,seen_shift,2,84,0.5833,0.5772,0.0378,0.056,0.4209,0.043,0.0511,0.2579,0.4578
ensemble_belief_planner,cable_routing,nominal,seen_shift,3,84,0.5833,0.5813,0.0416,0.0564,0.4029,0.033,0.0488,0.2579,0.4775
ensemble_belief_planner,cable_routing,nominal,seen_shift,4,84,0.5476,0.5665,0.0333,0.0541,0.4025,0.0424,0.0425,0.2579,0.4576
ensemble_belief_planner,cable_routing,nominal,seen_shift,5,84,0.5238,0.5794,0.0399,0.0542,0.4092,0.0358,0.0513,0.2579,0.4551
ensemble_belief_planner,cable_routing,nominal,seen_shift,6,84,0.5476,0.573,0.0366,0.0526,0.4159,0.0315,0.0491,0.2579,0.4539
ensemble_belief_planner,cable_routing,nominal,unseen_object,0,84,0.4762,0.5524,0.0441,0.066,0.4151,0.0436,0.054,0.2623,0.466
ensemble_belief_planner,cable_routing,nominal,unseen_object,1,84,0.6548,0.5573,0.043,0.0653,0.393,0.0428,0.0551,0.2623,0.4554
ensemble_belief_planner,cable_routing,nominal,unseen_object,2,84,0.5238,0.5657,0.0454,0.0619,0.4254,0.0437,0.0501,0.2623,0.4546
ensemble_belief_planner,cable_routing,nominal,unseen_object,3,84,0.6429,0.5627,0.0473,0.0628,0.3958,0.0467,0.0585,0.2623,0.4493
ensemble_belief_planner,cable_routing,nominal,unseen_object,4,84,0.6071,0.5614,0.0495,0.0638,0.3855,0.0469,0.0535,0.2623,0.4567
ensemble_belief_planner,cable_routing,nominal,unseen_object,5,84,0.4762,0.5597,0.0522,0.0642,0.4164,0.0462,0.0545,0.2623,0.4483
ensemble_belief_planner,cable_routing,nominal,unseen_object,6,84,0.5595,0.5585,0.0459,0.0676,0.4102,0.0413,0.0471,0.2623,0.4647
ensemble_belief_planner,cable_routing,nominal,unseen_contact,0,84,0.6786,0.5541,0.0442,0.0699,0.4046,0.046,0.0454,0.2655,0.4429
ensemble_belief_planner,cable_routing,nominal,unseen_contact,1,84,0.5952,0.554,0.0352,0.0656,0.4115,0.0468,0.0528,0.2655,0.4317
ensemble_belief_planner,cable_routing,nominal,unseen_contact,2,84,0.5119,0.5436,0.0389,0.0744,0.4075,0.0447,0.0405,0.2655,0.4337
ensemble_belief_planner,cable_routing,nominal,unseen_contact,3,84,0.619,0.5525,0.0442,0.071,0.4115,0.0356,0.0492,0.2655,0.4238
ensemble_belief_planner,cable_routing,nominal,unseen_contact,4,84,0.5238,0.541,0.0416,0.0749,0.4081,0.0428,0.0493,0.2655,0.4413
ensemble_belief_planner,cable_routing,nominal,unseen_contact,5,84,0.5595,0.5469,0.0391,0.072,0.4142,0.044,0.0602,0.2655,0.4522
ensemble_belief_planner,cable_routing,nominal,unseen_contact,6,84,0.5833,0.546,0.0403,0.0633,0.3987,0.0465,0.0568,0.2655,0.4399
ensemble_belief_planner,cable_routing,nominal,combined_stress,0,84,0.5357,0.5412,0.0462,0.0794,0.4166,0.049,0.055,0.2731,0.4363
ensemble_belief_planner,cable_routing,nominal,combined_stress,1,84,0.4762,0.531,0.0464,0.0813,0.4098,0.0479,0.0514,0.2731,0.4319
ensemble_belief_planner,cable_routing,nominal,combined_stress,2,84,0.5833,0.526,0.0503,0.0779,0.4237,0.0445,0.0513,0.2731,0.4354
ensemble_belief_planner,cable_routing,nominal,combined_stress,3,84,0.5357,0.5194,0.0512,0.0859,0.4226,0.0526,0.056,0.2731,0.4369
ensemble_belief_planner,cable_routing,nominal,combined_stress,4,84,0.5595,0.5377,0.0375,0.0772,0.4115,0.0471,0.0666,0.2731,0.4481
ensemble_belief_planner,cable_routing,nominal,combined_stress,5,84,0.4881,0.5295,0.0519,0.0776,0.4168,0.0438,0.0535,0.2731,0.4312
ensemble_belief_planner,cable_routing,nominal,combined_stress,6,84,0.4881,0.5356,0.043,0.08,0.4256,0.0505,0.0542,0.2731,0.4359
ensemble_belief_planner,cable_routing,hidden_friction,nominal,0,84,0.6071,0.5553,0.0799,0.0783,0.4025,0.04,0.0791,0.257,0.4681
ensemble_belief_planner,cable_routing,hidden_friction,nominal,1,84,0.5476,0.5591,0.0981,0.077,0.3924,0.0383,0.0763,0.257,0.4761
ensemble_belief_planner,cable_routing,hidden_friction,nominal,2,84,0.5476,0.5617,0.0899,0.0808,0.3996,0.04,0.0791,0.257,0.4619
ensemble_belief_planner,cable_routing,hidden_friction,nominal,3,84,0.4643,0.5532,0.0918,0.0657,0.4118,0.0463,0.0716,0.257,0.4612
ensemble_belief_planner,cable_routing,hidden_friction,nominal,4,84,0.619,0.5668,0.0986,0.0746,0.4054,0.0396,0.082,0.257,0.4681
ensemble_belief_planner,cable_routing,hidden_friction,nominal,5,84,0.631,0.5619,0.0925,0.078,0.4114,0.0518,0.074,0.257,0.4691
ensemble_belief_planner,cable_routing,hidden_friction,nominal,6,84,0.4524,0.566,0.0875,0.075,0.3993,0.0512,0.0723,0.257,0.4745
ensemble_belief_planner,cable_routing,hidden_friction,seen_shift,0,84,0.5952,0.5231,0.1044,0.0837,0.3914,0.0563,0.0788,0.2674,0.4613
ensemble_belief_planner,cable_routing,hidden_friction,seen_shift,1,84,0.5595,0.5136,0.107,0.0973,0.4216,0.0536,0.0863,0.2674,0.4544
ensemble_belief_planner,cable_routing,hidden_friction,seen_shift,2,84,0.4762,0.523,0.0999,0.0885,0.4233,0.0524,0.0838,0.2674,0.4611
ensemble_belief_planner,cable_routing,hidden_friction,seen_shift,3,84,0.5,0.5274,0.1029,0.0905,0.41,0.0472,0.0809,0.2674,0.4592
ensemble_belief_planner,cable_routing,hidden_friction,seen_shift,4,84,0.5595,0.5243,0.1084,0.0911,0.3963,0.0517,0.0809,0.2674,0.4508
ensemble_belief_planner,cable_routing,hidden_friction,seen_shift,5,84,0.5238,0.5308,0.0963,0.0804,0.4202,0.0514,0.0816,0.2674,0.4569
ensemble_belief_planner,cable_routing,hidden_friction,seen_shift,6,84,0.5238,0.5142,0.1129,0.0921,0.4037,0.0538,0.0795,0.2674,0.4612
ensemble_belief_planner,cable_routing,hidden_friction,unseen_object,0,84,0.4643,0.4957,0.1224,0.1009,0.3979,0.0568,0.0861,0.273,0.4554
ensemble_belief_planner,cable_routing,hidden_friction,unseen_object,1,84,0.4881,0.4972,0.1184,0.1009,0.4085,0.0599,0.0948,0.273,0.464
ensemble_belief_planner,cable_routing,hidden_friction,unseen_object,2,84,0.5119,0.4864,0.1176,0.101,0.4043,0.0595,0.0865,0.273,0.4664
ensemble_belief_planner,cable_routing,hidden_friction,unseen_object,3,84,0.4881,0.5124,0.1213,0.0993,0.4169,0.0512,0.0849,0.273,0.4473
ensemble_belief_planner,cable_routing,hidden_friction,unseen_object,4,84,0.5,0.5092,0.122,0.1073,0.4179,0.0574,0.0815,0.273,0.451
ensemble_belief_planner,cable_routing,hidden_friction,unseen_object,5,84,0.4405,0.4964,0.1271,0.0949,0.3999,0.0542,0.0947,0.273,0.4487
ensemble_belief_planner,cable_routing,hidden_friction,unseen_object,6,84,0.5595,0.4973,0.1151,0.1053,0.4035,0.0589,0.0848,0.273,0.4676
ensemble_belief_planner,cable_routing,hidden_friction,unseen_contact,0,84,0.4643,0.4788,0.1241,0.1142,0.4003,0.0516,0.0859,0.2773,0.4447
ensemble_belief_planner,cable_routing,hidden_friction,unseen_contact,1,84,0.4405,0.4712,0.1253,0.103,0.4043,0.0576,0.1012,0.2773,0.4527
ensemble_belief_planner,cable_routing,hidden_friction,unseen_contact,2,84,0.5238,0.4864,0.1301,0.1044,0.4013,0.0569,0.0873,0.2773,0.4446
ensemble_belief_planner,cable_routing,hidden_friction,unseen_contact,3,84,0.4524,0.4757,0.1303,0.1101,0.4041,0.0532,0.0892,0.2773,0.4512
ensemble_belief_planner,cable_routing,hidden_friction,unseen_contact,4,84,0.4643,0.4798,0.1305,0.1066,0.398,0.0596,0.1026,0.2773,0.4603
ensemble_belief_planner,cable_routing,hidden_friction,unseen_contact,5,84,0.4524,0.484,0.1347,0.1165,0.3971,0.0586,0.0833,0.2773,0.4478
ensemble_belief_planner,cable_routing,hidden_friction,unseen_contact,6,84,0.4405,0.475,0.1294,0.1065,0.3997,0.0574,0.0877,0.2773,0.4506
ensemble_belief_planner,cable_routing,hidden_friction,combined_stress,0,84,0.4762,0.4586,0.1342,0.1266,0.3931,0.0562,0.1015,0.2869,0.4402
ensemble_belief_planner,cable_routing,hidden_friction,combined_stress,1,84,0.4643,0.4537,0.1522,0.1246,0.4101,0.0627,0.1031,0.2869,0.4296
ensemble_belief_planner,cable_routing,hidden_friction,combined_stress,2,84,0.369,0.4392,0.1317,0.1247,0.4053,0.0592,0.1013,0.2869,0.4334
ensemble_belief_planner,cable_routing,hidden_friction,combined_stress,3,84,0.3571,0.4447,0.1486,0.1226,0.3817,0.0704,0.0955,0.2869,0.4194
ensemble_belief_planner,cable_routing,hidden_friction,combined_stress,4,84,0.4167,0.4371,0.1314,0.129,0.3881,0.0664,0.0997,0.2869,0.4296
ensemble_belief_planner,cable_routing,hidden_friction,combined_stress,5,84,0.4643,0.4519,0.1433,0.1239,0.404,0.0593,0.1053,0.2869,0.446
ensemble_belief_planner,cable_routing,hidden_friction,combined_stress,6,84,0.4048,0.4482,0.1445,0.1229,0.3987,0.0611,0.1007,0.2869,0.4318
ensemble_belief_planner,cable_routing,pose_ambiguity,nominal,0,84,0.5833,0.577,0.0796,0.0702,0.4094,0.0458,0.0805,0.2575,0.4553
ensemble_belief_planner,cable_routing,pose_ambiguity,nominal,1,84,0.619,0.5681,0.0779,0.0808,0.3989,0.0494,0.0822,0.2575,0.4711
ensemble_belief_planner,cable_routing,pose_ambiguity,nominal,2,84,0.6548,0.5733,0.0752,0.0736,0.415,0.0454,0.0779,0.2575,0.4578
ensemble_belief_planner,cable_routing,pose_ambiguity,nominal,3,84,0.6429,0.5656,0.0774,0.0824,0.3996,0.0427,0.0803,0.2575,0.458
ensemble_belief_planner,cable_routing,pose_ambiguity,nominal,4,84,0.631,0.5673,0.0797,0.0752,0.3919,0.0462,0.0868,0.2575,0.4721
ensemble_belief_planner,cable_routing,pose_ambiguity,nominal,5,84,0.5,0.5689,0.0826,0.0731,0.405,0.0458,0.0752,0.2575,0.4751
ensemble_belief_planner,cable_routing,pose_ambiguity,nominal,6,84,0.4881,0.571,0.0815,0.076,0.4116,0.0419,0.0743,0.2575,0.4787
ensemble_belief_planner,cable_routing,pose_ambiguity,seen_shift,0,84,0.4881,0.5252,0.0905,0.0905,0.4256,0.0501,0.0824,0.2681,0.4608
ensemble_belief_planner,cable_routing,pose_ambiguity,seen_shift,1,84,0.4881,0.5363,0.0897,0.0991,0.3941,0.0508,0.0849,0.2681,0.4659
ensemble_belief_planner,cable_routing,pose_ambiguity,seen_shift,2,84,0.5595,0.5275,0.1004,0.0932,0.4158,0.0517,0.0924,0.2681,0.4586
ensemble_belief_planner,cable_routing,pose_ambiguity,seen_shift,3,84,0.5833,0.5273,0.0985,0.0982,0.3991,0.0582,0.0903,0.2681,0.4658
ensemble_belief_planner,cable_routing,pose_ambiguity,seen_shift,4,84,0.5595,0.5237,0.0929,0.0931,0.3973,0.0506,0.0823,0.2681,0.457
ensemble_belief_planner,cable_routing,pose_ambiguity,seen_shift,5,84,0.5714,0.5274,0.0849,0.0898,0.4181,0.0498,0.0868,0.2681,0.4594
ensemble_belief_planner,cable_routing,pose_ambiguity,seen_shift,6,84,0.3929,0.5235,0.0824,0.0947,0.3969,0.0501,0.0869,0.2681,0.4568
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_object,0,84,0.5714,0.497,0.11,0.1001,0.401,0.0543,0.0887,0.2737,0.4621
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_object,1,84,0.5595,0.5137,0.1054,0.0976,0.4026,0.0594,0.0859,0.2737,0.4453
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_object,2,84,0.5,0.513,0.1022,0.0944,0.4003,0.0609,0.097,0.2737,0.4574
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_object,3,84,0.4881,0.5128,0.1046,0.0992,0.4053,0.0584,0.0886,0.2737,0.4487
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_object,4,84,0.5833,0.5148,0.1011,0.0963,0.4169,0.0539,0.0844,0.2737,0.4533
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_object,5,84,0.4524,0.4918,0.1096,0.1052,0.4168,0.0541,0.0915,0.2737,0.4577
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_object,6,84,0.4286,0.5106,0.1008,0.1038,0.4015,0.05,0.1008,0.2737,0.4596
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_contact,0,84,0.3929,0.5009,0.0979,0.1128,0.3925,0.0549,0.0914,0.278,0.4441
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_contact,1,84,0.4524,0.5032,0.1116,0.106,0.3949,0.0627,0.1018,0.278,0.4568
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_contact,2,84,0.6429,0.4856,0.1133,0.1163,0.3918,0.0555,0.0992,0.278,0.4435
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_contact,3,84,0.4167,0.4872,0.0972,0.1109,0.392,0.0533,0.0939,0.278,0.4558
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_contact,4,84,0.5238,0.4952,0.1069,0.1168,0.4365,0.0619,0.0974,0.278,0.4522
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_contact,5,84,0.5714,0.4936,0.1093,0.1116,0.403,0.0582,0.1009,0.278,0.4524
ensemble_belief_planner,cable_routing,pose_ambiguity,unseen_contact,6,84,0.4762,0.5156,0.1183,0.1016,0.3922,0.0559,0.1059,0.278,0.4534
ensemble_belief_planner,cable_routing,pose_ambiguity,combined_stress,0,84,0.5119,0.4695,0.135,0.128,0.4129,0.0656,0.1121,0.2878,0.4458
ensemble_belief_planner,cable_routing,pose_ambiguity,combined_stress,1,84,0.4286,0.4534,0.1258,0.1237,0.3878,0.0602,0.1139,0.2878,0.4355
ensemble_belief_planner,cable_routing,pose_ambiguity,combined_stress,2,84,0.381,0.4637,0.1298,0.1301,0.4009,0.0628,0.112,0.2878,0.4445
ensemble_belief_planner,cable_routing,pose_ambiguity,combined_stress,3,84,0.381,0.4758,0.1216,0.125,0.3983,0.056,0.112,0.2878,0.4355
ensemble_belief_planner,cable_routing,pose_ambiguity,combined_stress,4,84,0.4643,0.4522,0.1188,0.1216,0.3881,0.0703,0.1093,0.2878,0.4423
ensemble_belief_planner,cable_routing,pose_ambiguity,combined_stress,5,84,0.4643,0.4572,0.1266,0.1342,0.413,0.0697,0.1074,0.2878,0.4393
ensemble_belief_planner,cable_routing,pose_ambiguity,combined_stress,6,84,0.4405,0.4456,0.1158,0.1229,0.4134,0.0662,0.1102,0.2878,0.4524
ensemble_belief_planner,cable_routing,compliance_ambiguity,nominal,0,84,0.619,0.5675,0.0964,0.0723,0.4045,0.0436,0.0848,0.258,0.4745
ensemble_belief_planner,cable_routing,compliance_ambiguity,nominal,1,84,0.4643,0.5502,0.0945,0.0733,0.4093,0.0452,0.0862,0.258,0.4843
ensemble_belief_planner,cable_routing,compliance_ambiguity,nominal,2,84,0.631,0.5607,0.0925,0.0759,0.4129,0.052,0.0904,0.258,0.493
ensemble_belief_planner,cable_routing,compliance_ambiguity,nominal,3,84,0.5952,0.5587,0.0995,0.075,0.4138,0.0515,0.0846,0.258,0.4747
ensemble_belief_planner,cable_routing,compliance_ambiguity,nominal,4,84,0.5714,0.5571,0.0936,0.0704,0.4022,0.0451,0.0851,0.258,0.486
ensemble_belief_planner,cable_routing,compliance_ambiguity,nominal,5,84,0.5714,0.5665,0.0896,0.0753,0.4174,0.0468,0.0933,0.258,0.4619
ensemble_belief_planner,cable_routing,compliance_ambiguity,nominal,6,84,0.5595,0.5607,0.0921,0.0749,0.4038,0.0485,0.0838,0.258,0.4795
ensemble_belief_planner,cable_routing,compliance_ambiguity,seen_shift,0,84,0.5476,0.5178,0.0972,0.0934,0.3969,0.0539,0.1015,0.2687,0.4537
ensemble_belief_planner,cable_routing,compliance_ambiguity,seen_shift,1,84,0.4524,0.5058,0.1017,0.0905,0.3947,0.0532,0.1001,0.2687,0.4478
ensemble_belief_planner,cable_routing,compliance_ambiguity,seen_shift,2,84,0.4881,0.5037,0.1141,0.0966,0.4068,0.0572,0.0961,0.2687,0.4611
ensemble_belief_planner,cable_routing,compliance_ambiguity,seen_shift,3,84,0.5238,0.5222,0.1109,0.1023,0.4208,0.0587,0.1004,0.2687,0.4668
ensemble_belief_planner,cable_routing,compliance_ambiguity,seen_shift,4,84,0.5119,0.5265,0.1063,0.0879,0.3906,0.0561,0.1002,0.2687,0.461
ensemble_belief_planner,cable_routing,compliance_ambiguity,seen_shift,5,84,0.4048,0.5158,0.1055,0.0924,0.4005,0.0602,0.0994,0.2687,0.4578
ensemble_belief_planner,cable_routing,compliance_ambiguity,seen_shift,6,84,0.5833,0.5022,0.1018,0.0871,0.4107,0.0527,0.0946,0.2687,0.4507
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_object,0,84,0.381,0.4853,0.1162,0.099,0.42,0.069,0.1152,0.2744,0.4591
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_object,1,84,0.4048,0.4894,0.1275,0.0995,0.4023,0.0563,0.1048,0.2744,0.4391
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_object,2,84,0.5238,0.4901,0.1236,0.1063,0.4051,0.061,0.1023,0.2744,0.4486
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_object,3,84,0.4643,0.4895,0.1231,0.0996,0.4117,0.0637,0.1181,0.2744,0.449
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_object,4,84,0.5238,0.4993,0.1297,0.1086,0.4059,0.054,0.1072,0.2744,0.4501
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_object,5,84,0.4405,0.4818,0.1211,0.1001,0.3943,0.061,0.1121,0.2744,0.4608
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_object,6,84,0.4881,0.4879,0.1157,0.1047,0.3936,0.0586,0.1021,0.2744,0.4571
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_contact,0,84,0.4643,0.4863,0.1233,0.1202,0.4089,0.0639,0.1098,0.2788,0.4412
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_contact,1,84,0.5357,0.4728,0.128,0.1084,0.4078,0.062,0.1022,0.2788,0.4455
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_contact,2,84,0.4762,0.4774,0.1221,0.1195,0.3963,0.0626,0.107,0.2788,0.4556
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_contact,3,84,0.4405,0.4861,0.1233,0.1155,0.3938,0.0711,0.1012,0.2788,0.4473
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_contact,4,84,0.5238,0.4676,0.1258,0.1141,0.4081,0.0765,0.1255,0.2788,0.4443
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_contact,5,84,0.4524,0.4761,0.1353,0.1071,0.3989,0.0589,0.102,0.2788,0.4652
ensemble_belief_planner,cable_routing,compliance_ambiguity,unseen_contact,6,84,0.3571,0.4803,0.1263,0.1144,0.4026,0.0681,0.1124,0.2788,0.4426
ensemble_belief_planner,cable_routing,compliance_ambiguity,combined_stress,0,84,0.4167,0.4453,0.1355,0.1249,0.399,0.0712,0.1217,0.2887,0.4454
ensemble_belief_planner,cable_routing,compliance_ambiguity,combined_stress,1,84,0.4524,0.4408,0.1445,0.129,0.4126,0.073,0.127,0.2887,0.4327
ensemble_belief_planner,cable_routing,compliance_ambiguity,combined_stress,2,84,0.4286,0.4372,0.143,0.1328,0.4083,0.0694,0.1117,0.2887,0.4431
ensemble_belief_planner,cable_routing,compliance_ambiguity,combined_stress,3,84,0.3571,0.4258,0.1393,0.1377,0.4132,0.0717,0.1138,0.2887,0.4458
ensemble_belief_planner,cable_routing,compliance_ambiguity,combined_stress,4,84,0.3929,0.4341,0.1521,0.1265,0.3907,0.0681,0.1202,0.2887,0.4369
ensemble_belief_planner,cable_routing,compliance_ambiguity,combined_stress,5,84,0.4167,0.4337,0.1421,0.1254,0.3965,0.0695,0.1274,0.2887,0.4438
ensemble_belief_planner,cable_routing,compliance_ambiguity,combined_stress,6,84,0.4167,0.4334,0.1396,0.1356,0.4076,0.0695,0.1246,0.2887,0.4528
ensemble_belief_planner,cable_routing,jamming_ambiguity,nominal,0,84,0.5595,0.5495,0.105,0.0822,0.4045,0.0568,0.0885,0.2583,0.4842
ensemble_belief_planner,cable_routing,jamming_ambiguity,nominal,1,84,0.5238,0.5446,0.101,0.081,0.3875,0.0495,0.0913,0.2583,0.4735
ensemble_belief_planner,cable_routing,jamming_ambiguity,nominal,2,84,0.5238,0.5441,0.0974,0.0746,0.4109,0.0528,0.0984,0.2583,0.4771
ensemble_belief_planner,cable_routing,jamming_ambiguity,nominal,3,84,0.6071,0.5516,0.1011,0.079,0.4111,0.0473,0.0962,0.2583,0.482
ensemble_belief_planner,cable_routing,jamming_ambiguity,nominal,4,84,0.5,0.5455,0.1068,0.081,0.4058,0.0522,0.0937,0.2583,0.4795
ensemble_belief_planner,cable_routing,jamming_ambiguity,nominal,5,84,0.5595,0.5547,0.1122,0.08,0.4255,0.0418,0.0901,0.2583,0.4696
ensemble_belief_planner,cable_routing,jamming_ambiguity,nominal,6,84,0.5476,0.5575,0.1005,0.0776,0.4023,0.059,0.0913,0.2583,0.4861
ensemble_belief_planner,cable_routing,jamming_ambiguity,seen_shift,0,84,0.5952,0.5098,0.1241,0.0964,0.3968,0.0618,0.1023,0.269,0.4484
ensemble_belief_planner,cable_routing,jamming_ambiguity,seen_shift,1,84,0.5357,0.5055,0.1224,0.0969,0.3879,0.0622,0.1071,0.269,0.48
ensemble_belief_planner,cable_routing,jamming_ambiguity,seen_shift,2,84,0.5952,0.5139,0.1223,0.0944,0.409,0.0611,0.1058,0.269,0.4643
ensemble_belief_planner,cable_routing,jamming_ambiguity,seen_shift,3,84,0.5714,0.5087,0.1231,0.0873,0.404,0.0667,0.1094,0.269,0.4736
ensemble_belief_planner,cable_routing,jamming_ambiguity,seen_shift,4,84,0.4405,0.5056,0.1197,0.0981,0.4164,0.0647,0.0974,0.269,0.4641
ensemble_belief_planner,cable_routing,jamming_ambiguity,seen_shift,5,84,0.5595,0.5077,0.1194,0.0948,0.4157,0.0585,0.0957,0.269,0.4543
ensemble_belief_planner,cable_routing,jamming_ambiguity,seen_shift,6,84,0.4286,0.4995,0.121,0.0983,0.3982,0.0596,0.1039,0.269,0.4516
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_object,0,84,0.5357,0.4718,0.1372,0.1102,0.4035,0.0606,0.127,0.2747,0.4505
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_object,1,84,0.4405,0.4736,0.1391,0.1045,0.3878,0.0672,0.1182,0.2747,0.4632
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_object,2,84,0.4881,0.4686,0.1332,0.1073,0.4352,0.0667,0.1123,0.2747,0.46
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_object,3,84,0.4048,0.4665,0.1384,0.11,0.4006,0.0659,0.1154,0.2747,0.4602
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_object,4,84,0.4881,0.4708,0.1435,0.103,0.4088,0.0613,0.1289,0.2747,0.4452
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_object,5,84,0.4405,0.4801,0.1416,0.1083,0.4066,0.0613,0.1189,0.2747,0.461
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_object,6,84,0.4643,0.4788,0.1395,0.1108,0.3937,0.0677,0.1242,0.2747,0.4572
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_contact,0,84,0.5,0.4542,0.1356,0.113,0.388,0.0705,0.1071,0.2792,0.4517
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_contact,1,84,0.4524,0.469,0.1429,0.1081,0.3912,0.0677,0.1206,0.2792,0.4551
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_contact,2,84,0.3333,0.4718,0.125,0.1135,0.3959,0.0679,0.1153,0.2792,0.4514
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_contact,3,84,0.4405,0.4599,0.1425,0.1136,0.4093,0.0721,0.1064,0.2792,0.4582
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_contact,4,84,0.5357,0.4633,0.1334,0.1153,0.4209,0.065,0.115,0.2792,0.4444
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_contact,5,84,0.4167,0.4706,0.1357,0.1136,0.3932,0.072,0.1121,0.2792,0.4491
ensemble_belief_planner,cable_routing,jamming_ambiguity,unseen_contact,6,84,0.5833,0.4685,0.137,0.1179,0.4148,0.0665,0.1112,0.2792,0.4438
ensemble_belief_planner,cable_routing,jamming_ambiguity,combined_stress,0,84,0.4524,0.4253,0.1656,0.1335,0.3973,0.0713,0.1227,0.2892,0.4377
