ablation,task,regime,split,seed,episodes,success,success_probability,utility,precondition_violation,belief_ece,branch_entropy_error,recovery_success,damage_rate,wasted_action,intervention_cost,probe_overhead,irreversible_commitment,plan_depth_blowup
minus_branch_budget,drawer_retrieval,hidden_friction,heldout_combined_contact_uncertainty,2,6,0.666667,0.628844,0.620097,0.031716,0.040781,0.077908,0.5392,0.029807,0.057886,0.203045,0.05295,0.047656,0.062509
minus_branch_budget,drawer_retrieval,hidden_friction,heldout_combined_contact_uncertainty,3,6,0.666667,0.620723,0.615168,0.040845,0.042011,0.078676,0.55278,0.037897,0.058242,0.203045,0.05295,0.040192,0.061587
minus_branch_budget,drawer_retrieval,hidden_friction,heldout_combined_contact_uncertainty,4,6,0.833333,0.634745,0.787393,0.033591,0.03656,0.070076,0.545204,0.036319,0.055431,0.203045,0.05295,0.045649,0.057836
minus_branch_budget,drawer_retrieval,hidden_friction,heldout_combined_contact_uncertainty,5,6,0.333333,0.620262,0.289897,0.039796,0.042072,0.07652,0.546338,0.029574,0.048639,0.203045,0.05295,0.038038,0.060971
minus_branch_budget,drawer_retrieval,hidden_friction,heldout_combined_contact_uncertainty,6,6,0.5,0.636534,0.456988,0.033941,0.041011,0.075671,0.559067,0.02846,0.060615,0.203045,0.05295,0.043961,0.060236
minus_branch_budget,drawer_retrieval,hidden_friction,heldout_combined_contact_uncertainty,7,6,0.666667,0.626058,0.618341,0.032206,0.045486,0.077667,0.538368,0.032997,0.059331,0.203045,0.05295,0.042324,0.062918
minus_branch_budget,drawer_retrieval,hidden_friction,heldout_combined_contact_uncertainty,8,6,0.666667,0.634252,0.626815,0.029339,0.042827,0.072716,0.54551,0.029885,0.051878,0.203045,0.05295,0.041068,0.062138
minus_branch_budget,drawer_retrieval,hidden_friction,heldout_combined_contact_uncertainty,9,6,0.666667,0.627602,0.621086,0.041455,0.037777,0.07993,0.550457,0.032044,0.050647,0.203045,0.05295,0.03834,0.06117
minus_branch_budget,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,0,6,0.166667,0.628702,0.120572,0.033195,0.044156,0.071797,0.552972,0.028086,0.068988,0.203908,0.05295,0.045141,0.056441
minus_branch_budget,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,1,6,0.666667,0.645954,0.620802,0.030125,0.04394,0.079354,0.554824,0.033981,0.05601,0.203908,0.05295,0.051484,0.060758
minus_branch_budget,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,2,6,0.5,0.634307,0.459207,0.021927,0.036097,0.075294,0.535258,0.028987,0.057624,0.203908,0.05295,0.04817,0.062803
minus_branch_budget,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,3,6,0.833333,0.632848,0.780714,0.030156,0.043161,0.079605,0.527928,0.033696,0.063193,0.203908,0.05295,0.046126,0.066666
minus_branch_budget,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,4,6,0.833333,0.644138,0.786058,0.028623,0.039178,0.068928,0.557005,0.031147,0.069766,0.203908,0.05295,0.049909,0.067273
minus_branch_budget,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,5,6,0.833333,0.630087,0.788244,0.029347,0.046426,0.072534,0.54099,0.029455,0.063346,0.203908,0.05295,0.044819,0.057035
minus_branch_budget,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,6,6,0.833333,0.637348,0.78927,0.024867,0.044526,0.075454,0.543216,0.027026,0.067751,0.203908,0.05295,0.044358,0.064017
minus_branch_budget,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,7,6,0.5,0.629855,0.459878,0.028756,0.044345,0.081259,0.551041,0.02538,0.057705,0.203908,0.05295,0.041645,0.06282
minus_branch_budget,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,8,6,0.666667,0.637364,0.618597,0.034024,0.046336,0.07719,0.557515,0.034054,0.058535,0.203908,0.05295,0.043379,0.068899
minus_branch_budget,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,9,6,0.5,0.621895,0.455145,0.036782,0.044368,0.074581,0.553103,0.028883,0.057466,0.203908,0.05295,0.043997,0.058853
minus_branch_budget,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,0,6,0.5,0.632701,0.44918,0.030118,0.050438,0.0778,0.556492,0.030597,0.070982,0.2055,0.05295,0.049647,0.065903
minus_branch_budget,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,1,6,0.833333,0.62768,0.77287,0.037039,0.046041,0.078785,0.550295,0.035253,0.076133,0.2055,0.05295,0.048695,0.07215
minus_branch_budget,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,2,6,0.5,0.627432,0.434441,0.04245,0.044214,0.079114,0.556587,0.043287,0.075464,0.2055,0.05295,0.047948,0.071257
minus_branch_budget,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,3,6,0.833333,0.61991,0.772554,0.041965,0.047982,0.075015,0.54128,0.02646,0.079098,0.2055,0.05295,0.049338,0.069435
minus_branch_budget,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,4,6,0.666667,0.61965,0.617509,0.024764,0.041764,0.076377,0.579052,0.040037,0.075145,0.2055,0.05295,0.050018,0.066368
minus_branch_budget,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,5,6,0.666667,0.622832,0.615588,0.023765,0.04078,0.073786,0.553358,0.039213,0.072916,0.2055,0.05295,0.046322,0.069955
minus_branch_budget,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,6,6,0.833333,0.634916,0.779184,0.031585,0.03568,0.079177,0.553062,0.033139,0.071226,0.2055,0.05295,0.05344,0.072141
minus_branch_budget,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,7,6,1.0,0.62944,0.943977,0.029616,0.042571,0.076864,0.547559,0.036537,0.073409,0.2055,0.05295,0.053519,0.066888
minus_branch_budget,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,8,6,0.833333,0.626861,0.766675,0.041122,0.040582,0.075583,0.556558,0.045264,0.082879,0.2055,0.05295,0.045957,0.069353
minus_branch_budget,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,9,6,0.833333,0.628836,0.776781,0.036431,0.039243,0.075678,0.55147,0.034512,0.074465,0.2055,0.05295,0.04673,0.069198
minus_branch_budget,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,0,6,1.0,0.616869,0.930078,0.039381,0.039277,0.086683,0.55051,0.031661,0.096523,0.206417,0.05295,0.056056,0.074212
minus_branch_budget,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,1,6,0.666667,0.624753,0.596979,0.037901,0.049513,0.07838,0.536947,0.036533,0.089511,0.206417,0.05295,0.052961,0.068798
minus_branch_budget,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,2,6,0.666667,0.623943,0.604286,0.03241,0.048363,0.080183,0.57261,0.037626,0.096266,0.206417,0.05295,0.049944,0.066631
minus_branch_budget,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,3,6,0.666667,0.621674,0.609485,0.033418,0.047841,0.081016,0.554793,0.031166,0.078355,0.206417,0.05295,0.051344,0.068943
minus_branch_budget,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,4,6,0.5,0.630394,0.433281,0.039632,0.037257,0.087933,0.538001,0.032737,0.084147,0.206417,0.05295,0.050416,0.07461
minus_branch_budget,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,5,6,0.666667,0.617611,0.601048,0.036733,0.04165,0.077846,0.54649,0.033328,0.091857,0.206417,0.05295,0.052173,0.069998
minus_branch_budget,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,6,6,0.333333,0.628579,0.262566,0.040978,0.041762,0.083807,0.550927,0.034791,0.088542,0.206417,0.05295,0.061233,0.074068
minus_branch_budget,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,7,6,0.5,0.618343,0.441775,0.030644,0.042818,0.08509,0.556064,0.034794,0.076644,0.206417,0.05295,0.056028,0.071258
minus_branch_budget,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,8,6,1.0,0.629566,0.925181,0.045762,0.043539,0.084904,0.542688,0.030898,0.089209,0.206417,0.05295,0.068596,0.071095
minus_branch_budget,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,9,6,0.5,0.627047,0.427385,0.045926,0.045215,0.075459,0.542878,0.037692,0.085375,0.206417,0.05295,0.05704,0.069936
minus_branch_budget,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,0,6,0.5,0.636182,0.445121,0.031967,0.040831,0.082077,0.539871,0.028507,0.073362,0.205433,0.05295,0.049113,0.072078
minus_branch_budget,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,1,6,0.666667,0.639591,0.611759,0.025856,0.046542,0.076967,0.542861,0.036826,0.067308,0.205433,0.05295,0.054742,0.073363
minus_branch_budget,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,2,6,0.5,0.627503,0.449448,0.028856,0.049541,0.080927,0.550752,0.034851,0.06134,0.205433,0.05295,0.050853,0.066962
minus_branch_budget,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,3,6,0.166667,0.631609,0.116057,0.027495,0.045417,0.075426,0.546869,0.041226,0.059599,0.205433,0.05295,0.045952,0.067466
minus_branch_budget,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,4,6,0.5,0.63847,0.450858,0.027648,0.044418,0.079097,0.549579,0.030836,0.06628,0.205433,0.05295,0.047753,0.071759
minus_branch_budget,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,5,6,0.666667,0.631453,0.617516,0.028933,0.04966,0.078456,0.565971,0.028683,0.069466,0.205433,0.05295,0.052105,0.072892
minus_branch_budget,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,6,6,0.666667,0.640124,0.614912,0.023328,0.043191,0.083768,0.535188,0.0365,0.063647,0.205433,0.05295,0.051949,0.067586
minus_branch_budget,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,7,6,0.333333,0.62678,0.273077,0.037422,0.046681,0.081482,0.552967,0.038572,0.067453,0.205433,0.05295,0.05116,0.07425
minus_branch_budget,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,8,6,0.666667,0.623389,0.622245,0.021196,0.04475,0.08136,0.537841,0.029764,0.059495,0.205433,0.05295,0.049429,0.067205
minus_branch_budget,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,9,6,0.5,0.628302,0.448849,0.032581,0.042935,0.072901,0.539451,0.03485,0.058929,0.205433,0.05295,0.047226,0.068386
minus_branch_budget,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,0,6,1.0,0.618958,0.936622,0.036996,0.048097,0.080216,0.554326,0.03606,0.077614,0.206306,0.05295,0.057687,0.070563
minus_branch_budget,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,1,6,0.333333,0.633239,0.27741,0.03572,0.046869,0.083027,0.565338,0.031908,0.071589,0.206306,0.05295,0.050961,0.075335
minus_branch_budget,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,2,6,0.666667,0.615204,0.597912,0.045195,0.048089,0.088417,0.545438,0.035574,0.076387,0.206306,0.05295,0.05103,0.074637
minus_branch_budget,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,3,6,0.166667,0.628678,0.10567,0.039991,0.047597,0.076726,0.550893,0.030195,0.073337,0.206306,0.05295,0.056023,0.074337
minus_branch_budget,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,4,6,0.833333,0.624494,0.769322,0.039027,0.048386,0.083567,0.558014,0.035915,0.080746,0.206306,0.05295,0.053257,0.069821
minus_branch_budget,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,5,6,0.5,0.62638,0.433509,0.040492,0.049478,0.076968,0.546526,0.040776,0.084019,0.206306,0.05295,0.043982,0.066324
minus_branch_budget,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,6,6,0.666667,0.618583,0.595683,0.045348,0.048145,0.084283,0.555961,0.039903,0.079437,0.206306,0.05295,0.054154,0.076143
minus_branch_budget,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,7,6,0.666667,0.63142,0.608223,0.03659,0.052215,0.07696,0.557309,0.032435,0.070022,0.206306,0.05295,0.052312,0.078407
minus_branch_budget,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,8,6,1.0,0.620183,0.933398,0.044433,0.04964,0.078437,0.546193,0.036885,0.077528,0.206306,0.05295,0.049733,0.068322
minus_branch_budget,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,9,6,0.5,0.623278,0.439675,0.038691,0.055034,0.077202,0.553202,0.035892,0.073861,0.206306,0.05295,0.04143,0.075837
minus_branch_budget,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,0,6,0.833333,0.621117,0.766807,0.036575,0.044718,0.082905,0.5509,0.037583,0.079011,0.208308,0.05295,0.059655,0.074074
minus_branch_budget,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,1,6,1.0,0.634287,0.936278,0.034002,0.046481,0.087827,0.544491,0.039106,0.06743,0.208308,0.05295,0.05603,0.079255
minus_branch_budget,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,2,6,0.333333,0.626872,0.269925,0.027306,0.039599,0.081458,0.544081,0.041219,0.078004,0.208308,0.05295,0.057769,0.077473
minus_branch_budget,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,3,6,0.333333,0.629786,0.267862,0.03496,0.039533,0.09076,0.543093,0.036253,0.075929,0.208308,0.05295,0.063037,0.069784
minus_branch_budget,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,4,6,0.5,0.621499,0.434192,0.031292,0.040638,0.088899,0.536679,0.03935,0.071252,0.208308,0.05295,0.05957,0.081279
minus_branch_budget,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,5,6,0.666667,0.608353,0.599243,0.039969,0.052566,0.086367,0.543836,0.032502,0.075662,0.208308,0.05295,0.053907,0.082133
minus_branch_budget,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,6,6,0.5,0.624532,0.430534,0.036924,0.050474,0.081945,0.531435,0.036569,0.072581,0.208308,0.05295,0.064924,0.07505
minus_branch_budget,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,7,6,0.5,0.622594,0.433227,0.034632,0.050239,0.089035,0.551431,0.034737,0.080744,0.208308,0.05295,0.056818,0.081301
minus_branch_budget,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,8,6,0.5,0.618893,0.42138,0.040347,0.049411,0.086096,0.521293,0.036261,0.087128,0.208308,0.05295,0.058567,0.083724
minus_branch_budget,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,9,6,0.5,0.607843,0.428625,0.04266,0.048288,0.080464,0.552083,0.036733,0.079198,0.208308,0.05295,0.061468,0.080742
minus_branch_budget,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,0,6,0.666667,0.624346,0.596998,0.031957,0.043103,0.088188,0.5435,0.030933,0.089326,0.206782,0.05295,0.058202,0.094525
minus_branch_budget,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,1,6,0.333333,0.621976,0.255781,0.036893,0.042205,0.094703,0.536293,0.033223,0.090132,0.206782,0.05295,0.063616,0.096342
minus_branch_budget,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,2,6,1.0,0.623013,0.924468,0.034891,0.039157,0.088784,0.534112,0.042117,0.087904,0.206782,0.05295,0.057477,0.086005
minus_branch_budget,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,3,6,0.833333,0.62576,0.756281,0.036333,0.045871,0.089851,0.545804,0.03807,0.098083,0.206782,0.05295,0.053013,0.092092
minus_branch_budget,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,4,6,0.666667,0.622099,0.586465,0.046408,0.056479,0.089359,0.539404,0.036051,0.086621,0.206782,0.05295,0.057637,0.087744
minus_branch_budget,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,5,6,0.166667,0.627925,0.090707,0.036863,0.051288,0.089463,0.526572,0.03713,0.082866,0.206782,0.05295,0.061823,0.083795
minus_branch_budget,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,6,6,0.333333,0.630387,0.263246,0.033785,0.051348,0.090732,0.547218,0.031432,0.087943,0.206782,0.05295,0.058328,0.089203
minus_branch_budget,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,7,6,0.666667,0.616277,0.592254,0.03397,0.042664,0.095021,0.535838,0.037302,0.08954,0.206782,0.05295,0.060975,0.082909
minus_branch_budget,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,8,6,0.833333,0.62151,0.760023,0.033099,0.050064,0.097572,0.527603,0.034378,0.085324,0.206782,0.05295,0.056287,0.087453
minus_branch_budget,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,9,6,0.666667,0.620607,0.591465,0.032741,0.050701,0.091696,0.528284,0.039834,0.082476,0.206782,0.05295,0.056901,0.092014
minus_branch_budget,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,0,6,0.5,0.602416,0.412466,0.048247,0.042106,0.091129,0.533851,0.039421,0.097245,0.209491,0.05295,0.064444,0.083797
minus_branch_budget,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,1,6,0.333333,0.604268,0.240986,0.052888,0.057881,0.096787,0.550272,0.044782,0.096402,0.209491,0.05295,0.060052,0.089188
minus_branch_budget,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,2,6,0.666667,0.60447,0.571458,0.056092,0.052278,0.090857,0.544742,0.044927,0.099306,0.209491,0.05295,0.064746,0.085439
minus_branch_budget,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,3,6,0.666667,0.621062,0.580903,0.04754,0.050007,0.08821,0.538361,0.040435,0.092764,0.209491,0.05295,0.060675,0.087759
minus_branch_budget,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,4,6,0.833333,0.614597,0.744406,0.052031,0.047824,0.09183,0.532275,0.038326,0.097607,0.209491,0.05295,0.060025,0.082971
minus_branch_budget,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,5,6,0.5,0.607074,0.413549,0.050681,0.055246,0.094602,0.541627,0.040986,0.09038,0.209491,0.05295,0.056519,0.086673
minus_branch_budget,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,6,6,0.666667,0.600824,0.580524,0.054003,0.056188,0.092473,0.541729,0.037671,0.086855,0.209491,0.05295,0.058509,0.088598
minus_branch_budget,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,7,6,0.666667,0.622826,0.583966,0.046654,0.047903,0.088446,0.550019,0.03999,0.097902,0.209491,0.05295,0.057591,0.082313
minus_branch_budget,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,8,6,0.833333,0.620265,0.75309,0.040081,0.053283,0.096556,0.555796,0.040822,0.090556,0.209491,0.05295,0.062015,0.089467
minus_branch_budget,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,9,6,0.666667,0.607975,0.577338,0.046699,0.051978,0.094628,0.517759,0.038401,0.096126,0.209491,0.05295,0.062313,0.082345
